station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0A930,2019/8/6 18:00,216,113,0.4,27,1,977.2,-99,0.5,-99,-99,-99,29.1,,24.9,
C0F9M0,2019/8/6 18:00,230,19,1.9,31,0.58,973.5,-99,0,-99,-99,-99,32.6,,27.4,
C0AC40,2019/8/6 18:00,1079,74,3.8,19.9,0.99,885.3,-99,1.5,9.9,61,,21.9,,19,
C0AI00,2019/8/6 18:00,188,40,1.8,29.1,0.68,981.2,-99,0,7.7,27,,34.7,,26.6,
C0T9M0,2019/8/6 18:00,92,326,2.6,27.6,0.79,993.3,-99,0,-99,-99,-99,32.6,,25.7,
C0K430,2019/8/6 18:00,30,344,2.2,30.2,0.75,997.1,-99,0,-99,-99,-99,32.7,,26.6,
C0Z170,2019/8/6 18:00,199,317,0.8,26.2,0.84,982,-99,0.5,-99,-99,-99,31.7,,25.3,
C0Z100,2019/8/6 18:00,36,0,0.1,28.1,0.82,1000.2,-99,0,-99,-99,-99,32.1,,25.8,
C0U710,2019/8/6 18:00,1942,0,0.2,15.6,0.99,803.2,-99,0.5,-99,-99,-99,20.6,,14.1,
C0SA30,2019/8/6 18:00,92,352,2,28.1,0.73,992.2,-99,0,9.2,25,,30.9,,25.3,
CM0160,2019/8/6 18:00,196,204,0.6,29.4,0.77,982.7,-99,0,-99,-99,-99,34,,25.6,
C0V350,2019/8/6 18:00,36,95,0.8,27.1,0.91,998.2,-99,3,-99,-99,-99,33.6,,25,
C0W120,2019/8/6 18:00,58,8,8.8,27.5,0.87,994.3,-99,0,-99,-99,-99,29.6,,26.4,
C0R470,2019/8/6 18:00,103,2,1.5,25.9,0.99,990,-99,81,-99,-99,-99,33.7,,25.4,
C0M770,2019/8/6 18:00,164,176,1.4,26.3,1,981.2,-99,30,-99,-99,-99,33.1,,26.2,
C0S930,2019/8/6 18:00,248,134,1.5,27,0.81,974.7,-99,0.5,-99,-99,-99,31.6,,24.4,
C0A9B0,2019/8/6 18:00,7,-99,-99,31.5,0.58,1000.6,-99,0,-99,-99,-99,35.6,,29.2,
C0F9Y0,2019/8/6 18:00,3313,37,0.9,10.1,0.69,683.5,-99,0,-99,-99,-99,18.6,,9.5,
C0O810,2019/8/6 18:00,161,0,0,26.5,0.99,985.3,-99,6.5,-99,-99,-99,33.5,,24.9,
C0G880,2019/8/6 18:00,92,184,1.1,30,0.77,990,-99,0,-99,-99,-99,33,,26.7,
C0X270,2019/8/6 18:00,33,0,0,26.4,1,997.2,-99,15.5,-99,-99,-99,33.1,,24.8,
C0R260,2019/8/6 18:00,76,66,1.1,25.6,0.99,992.8,-99,90.5,-99,-99,-99,32.6,,24.8,
C0U950,2019/8/6 18:00,1012,70,3.7,21,0.95,895.3,-99,0.5,-99,-99,-99,25.5,,19.4,
C0O860,2019/8/6 18:00,38,140,1.1,26.9,0.99,995.6,-99,35,-99,-99,-99,33.5,,26,
C0S980,2019/8/6 18:00,901,304,1.2,22.5,1,904.1,-99,2,7.6,279,,26.2,,21.5,
C0X110,2019/8/6 18:00,20,284,1.3,27.6,0.99,998.5,-99,15.5,9.9,5,,32.9,,27.4,
C0V310,2019/8/6 18:00,46,70,0.6,25.9,1,994.8,-99,37.5,-99,-99,-99,33.6,,24.7,
C0G620,2019/8/6 18:00,110,319,1.4,30.4,0.78,987.6,-99,0,-99,-99,-99,35.2,,26.1,
C0AD50,2019/8/6 18:00,84,80,5.4,31,0.6,992.4,-99,0,-99,-99,-99,33.2,,27.7,
C0A9A0,2019/8/6 18:00,24,49,2.7,30.6,0.65,999.4,-99,0,-99,-99,-99,32.6,,28.3,
C0O830,2019/8/6 18:00,127,173,0.9,26.6,0.98,986.7,-99,0.5,-99,-99,-99,32.5,,24.6,
C0S760,2019/8/6 18:00,1621,169,1.4,18,1,832.8,-99,0.5,-99,-99,-99,21,,17.9,
C0X160,2019/8/6 18:00,26,200,2.5,27.3,0.97,998,-99,28.5,-99,-99,-99,32.5,,26.3,
C0C490,2019/8/6 18:00,157,62,2,31.9,0.57,983.7,-99,0,8.6,54,,36,,27.8,
C0F970,2019/8/6 18:00,145,24,0.5,31.4,0.66,982.3,-99,0,-99,-99,-99,32.2,,27.5,
C0M690,2019/8/6 18:00,33,0,0,27,0.97,995.5,-99,7,-99,-99,-99,32.4,,25.9,
C0V690,2019/8/6 18:00,30,318,1.8,29.8,0.82,997.9,-99,0,-99,-99,-99,30.5,,27.3,
C0Z210,2019/8/6 18:00,126,23,1,26.1,0.99,989.7,-99,2.5,-99,-99,-99,31.5,,24.6,
C0U770,2019/8/6 18:00,5,356,1.7,29.9,0.59,1001.8,-99,6,-99,-99,-99,31.8,,24.8,
C0Z080,2019/8/6 18:00,298,0,0,24.8,0.96,969.9,-99,5,-99,-99,-99,30.2,,23.9,
C0G640,2019/8/6 18:00,17,10,5,30.5,0.73,999.1,-99,0,-99,-99,-99,34,,28,
C0X200,2019/8/6 18:00,61,143,0.9,26.5,0.99,993.5,-99,4,-99,-99,-99,32.5,,24.9,
C0U900,2019/8/6 18:00,63,305,0.6,28.8,0.72,997.1,-99,12.5,-99,-99,-99,31.4,,25.4,
C0Z230,2019/8/6 18:00,31,15,6.5,29.9,0.67,999.6,-99,0,-99,-99,-99,30.1,,26.2,
C0F9O0,2019/8/6 18:00,175,305,0.3,31.6,0.7,979.7,-99,0,-99,-99,-99,34,,28.3,
C0C540,2019/8/6 18:00,46,71,5,31.3,0.55,996.4,-99,0,-99,-99,-99,34.7,,27.6,
C0G770,2019/8/6 18:00,15,11,2.2,31.7,0.75,995.5,-99,0,-99,-99,-99,33.6,,28.3,
C0F000,2019/8/6 18:00,273,10,1.5,29.4,0.92,967.9,-99,0,-99,-99,-99,31.7,,25.9,
C0K410,2019/8/6 18:00,20,4,1.5,30.6,0.73,996.6,-99,0,7.4,37,,33.1,,26.7,
C0R140,2019/8/6 18:00,740,157,0.4,22.1,1,923.9,-99,15.5,-99,-99,-99,27.5,,22,
C0V800,2019/8/6 18:00,256,141,0.9,25.8,0.96,971,-99,25.5,-99,-99,-99,32.2,,24.3,
C0S830,2019/8/6 18:00,288,298,0.7,26.6,0.79,971.5,-99,0,-99,-99,-99,31.1,,25.2,
C0S920,2019/8/6 18:00,98,319,0.6,26.7,0.92,985.9,-99,6.5,-99,-99,-99,31.8,,25,
C0V640,2019/8/6 18:00,35,331,4.5,29.3,0.8,996.4,-99,0,-99,-99,-99,31.8,,26.4,
C0K250,2019/8/6 18:00,12,21,2.4,30.4,0.76,998.3,-99,0,-99,-99,-99,34.2,,25.7,
C0I410,2019/8/6 18:00,180,219,1.2,28.5,0.87,979.2,-99,0,-99,-99,-99,33,,26,
C0M410,2019/8/6 18:00,245,340,0.3,26.1,1,969.5,-99,3,-99,-99,-99,32.5,,23.9,
C0F9Z0,2019/8/6 18:00,3193,34,3,11.5,0.39,693,-99,0,-99,-99,-99,18.7,,9.9,
C0G810,2019/8/6 18:00,26,351,3.2,31.9,0.7,995.4,-99,0,8.7,360,,34.5,,28.2,
C0U650,2019/8/6 18:00,442,3,1.3,25.1,0.79,955,-99,7.5,-99,-99,-99,30.3,,23.1,
C0D660,2019/8/6 18:00,65,54,3.9,31.7,0.56,992.5,-99,0,10.2,46,,33.7,,27.6,
C0E540,2019/8/6 18:00,32,37,3.5,31.5,0.61,995.7,-99,0,9.7,28,,34.7,,27.2,
C0W170,2019/8/6 18:00,42,52,5.3,28.6,0.8,997.2,-99,0,-99,-99,-99,30,,27.7,
C0Z150,2019/8/6 18:00,27,23,2.3,29.8,0.7,1000.1,-99,0.5,-99,-99,-99,30.2,,26.2,
C0S840,2019/8/6 18:00,22,55,2.7,29.1,0.89,1000.8,-99,1.5,-99,-99,-99,31.9,,25.4,
C0H9A0,2019/8/6 18:00,1595,0,0.2,19.8,0.99,838.2,-99,0,-99,-99,-99,25.8,,18.4,
C0Z300,2019/8/6 18:00,182,76,1.1,26,0.98,983.6,-99,8,-99,-99,-99,31,,24.6,
C0G730,2019/8/6 18:00,27,7,4.9,30.2,0.81,997.1,-99,0,11.8,26,,32.7,,27.2,
C0V730,2019/8/6 18:00,33,128,1.9,27.2,0.99,997.8,-99,0,-99,-99,-99,34.1,,26.5,
C0SA00,2019/8/6 18:00,466,45,0.7,23.7,1,950.2,-99,7,-99,-99,-99,28.6,,22.8,
C0S900,2019/8/6 18:00,27,352,1.8,29.7,0.71,998.6,-99,0.5,9.9,325,,30.7,,27.8,
C0C480,2019/8/6 18:00,105,117,1.2,31.9,0.56,989.6,-99,0,-99,-99,-99,35.9,,28.1,
C0V720,2019/8/6 18:00,15,0,0,28.2,0.94,999.1,-99,2,-99,-99,-99,33.8,,26.8,
C0UA60,2019/8/6 18:00,566,344,1.9,25,0.76,940.6,-99,8,-99,-99,-99,29.2,,23,
C0C670,2019/8/6 18:00,250,46,3.3,29.4,0.64,973.5,-99,0,10.5,351,,31.9,,25.5,
C0K550,2019/8/6 18:00,15,359,2.9,30.5,0.74,998.4,-99,0,-99,-99,-99,34,,26.8,
C0R350,2019/8/6 18:00,35,351,1.6,27.4,-99,996.8,-99,0.5,-99,-99,-99,32,,24.8,
C0T9F0,2019/8/6 18:00,251,0,0.1,25.4,0.89,974.7,-99,1,-99,-99,-99,31.6,,24.6,
C0D390,2019/8/6 18:00,146,278,0.3,30.2,0.62,982.3,-99,0,-99,-99,-99,34.9,,25.1,
C0E430,2019/8/6 18:00,258,110,0.3,27.5,0.81,974,-99,7.5,-99,-99,-99,33.4,,25.7,
C0O990,2019/8/6 18:00,18,123,0.5,27.2,0.99,997.9,-99,2,-99,-99,-99,33.5,,25.3,
CM0010,2019/8/6 18:00,68,276,0.6,30.6,-99,995.2,-99,0,-99,-99,-99,32.3,,26.6,
C0K500,2019/8/6 18:00,12,358,3.2,30.5,0.75,997.2,-99,0,-99,-99,-99,34,,26.9,
C0X260,2019/8/6 18:00,39,155,1.2,27.1,0.97,996.1,-99,19,-99,-99,-99,33.2,,26.3,
C0ACA0,2019/8/6 18:00,25,54,3.2,30.2,0.62,997.8,-99,0,9.9,48,,32.8,,28.1,
C0X180,2019/8/6 18:00,62,0,0,26.7,0.99,992.7,-99,26,-99,-99,-99,32.7,,25.6,
C0F930,2019/8/6 18:00,100,27,0.5,31.2,0.82,987.9,-99,0,6.1,317,,33.4,,28.3,
C0I010,2019/8/6 18:00,1562,166,1.1,20.5,0.96,840.6,-99,0,-99,-99,-99,25.7,,17.5,
C0R190,2019/8/6 18:00,32,149,1.5,26.2,0.99,997,-99,112,-99,-99,-99,33.3,,24.6,
C0E420,2019/8/6 18:00,19,40,3,32,0.56,995.3,-99,0,10.2,44,,34.3,,27.3,
C0W160,2019/8/6 18:00,49,55,13.1,28,0.85,992.7,-99,0,-99,-99,-99,28.8,,27.4,
C0I460,2019/8/6 18:00,110,199,2.7,30.4,0.8,986.9,-99,0,-99,-99,-99,33.5,,26.9,
C0A9F0,2019/8/6 18:00,35,89,1.7,30.7,0.67,998.6,-99,0,-99,-99,-99,33,,28.1,
C0F9A0,2019/8/6 18:00,425,207,0.6,28.2,0.84,952.4,-99,0,-99,-99,-99,32.1,,24.7,
C0O950,2019/8/6 18:00,4,334,2.6,30.5,0.79,998.8,-99,0.5,-99,-99,-99,33.3,,26.9,
C0M760,2019/8/6 18:00,40,133,1,28,0.99,995.5,-99,0,-99,-99,-99,33.8,,27.1,
C0AH70,2019/8/6 18:00,34,63,2.3,31,0.58,998.7,-99,0,-99,-99,-99,33.2,,28.3,
C0V250,2019/8/6 18:00,298,185,1.5,25,0.99,968.4,-99,32.5,-99,-99,-99,32.6,,23.3,
C0U980,2019/8/6 18:00,573,169,1.3,24.1,0.95,941.4,-99,3,-99,-99,-99,29.2,,23.1,
C0S740,2019/8/6 18:00,289,50,3,25.5,0.9,970.7,-99,1,-99,-99,-99,31.2,,24.1,
C0A940,2019/8/6 18:00,49,75,0.4,29.6,0.81,997.7,-99,0,-99,-99,-99,34.2,,27.1,
C0A920,2019/8/6 18:00,196,104,1.9,27.7,1,980,-99,1.5,-99,-99,-99,30.3,,26.1,
C0T870,2019/8/6 18:00,135,0,0.2,25.3,0.84,987.7,-99,1,-99,-99,-99,30.7,,24.2,
C0O930,2019/8/6 18:00,69,0,0,26.6,1,992.7,-99,4,-99,-99,-99,32.7,,24.8,
C0C460,2019/8/6 18:00,482,0,0.2,27.2,0.59,949.4,-99,0,-99,-99,-99,30.7,,22.9,
C0E520,2019/8/6 18:00,320,-99,-99,28.8,0.77,964.4,-99,0.5,-99,-99,-99,33.5,,25.5,
C0T9D0,2019/8/6 18:00,7,269,0.3,26.6,0.99,1002.2,-99,0.5,-99,-99,-99,33.6,,25.5,
C0I390,2019/8/6 18:00,1184,262,1.4,23,0.93,877.1,-99,0,-99,-99,-99,27.7,,19.3,
C0B020,2019/8/6 18:00,86,101,3,29.1,0.99,991.5,-99,0,-99,-99,-99,33.1,,26.4,
CM0170,2019/8/6 18:00,106,185,1.2,29.2,0.77,988.5,-99,0.5,-99,-99,-99,32.1,,25.5,
C0F860,2019/8/6 18:00,2215,61,0.5,16.5,0.97,775.7,-99,0,-99,-99,-99,24.1,,13.7,
C0C590,2019/8/6 18:00,72,48,2.3,30.5,0.6,992.5,-99,0,8.4,65,,33.2,,27.5,
C0I520,2019/8/6 18:00,3860,-99,-99,8.4,0.62,638.9,-99,-99,-99,-99,-99,13.6,,7,
C0E530,2019/8/6 18:00,341,9,1.1,28.7,0.66,961.4,-99,0,-99,-99,-99,31.6,,25.6,
C0R130,2019/8/6 18:00,1040,263,2.3,20.2,0.99,888.4,-99,1.5,-99,-99,-99,25.5,,20.2,
C0AH30,2019/8/6 18:00,755,111,1.6,22.8,0.99,920.2,-99,1.5,-99,-99,-99,25.5,,21.9,
C0X170,2019/8/6 18:00,50,144,1.5,28,0.87,994.3,-99,0.5,-99,-99,-99,33.5,,25.8,
C0K291,2019/8/6 18:00,8,5,5.2,30.4,0.74,999.2,-99,0,-99,-99,-99,32.4,,27.5,
C0D480,2019/8/6 18:00,223,0,0,28.7,0.73,974.8,-99,0,-99,-99,-99,33.7,,24.4,
C0F0C0,2019/8/6 18:00,983,0,0,23,0.99,894.3,-99,1.5,-99,-99,-99,25.7,,21,
C0U860,2019/8/6 18:00,5,75,1.6,29.7,0.82,1002.2,-99,5,-99,-99,-99,31.5,,26.4,
C0UA50,2019/8/6 18:00,808,303,1.9,22.7,0.99,915.4,-99,9,-99,-99,-99,28.2,,21.1,
C0T960,2019/8/6 18:00,120,337,0.4,26.3,0.99,989.3,-99,9,-99,-99,-99,31,,24.5,
C0SA80,2019/8/6 18:00,136,243,0.6,25.5,0.96,986.4,-99,5.5,-99,-99,-99,30.3,,24.5,
C0E780,2019/8/6 18:00,160,332,0.5,31,0.59,980.9,-99,3.5,-99,-99,-99,32.8,,26.1,
C0F9Q0,2019/8/6 18:00,149,335,3.1,30.7,0.74,981.6,-99,0,-99,-99,-99,33.2,,27.6,
C0F9X0,2019/8/6 18:00,166,14,3.6,30.3,0.71,981.1,-99,0,-99,-99,-99,31.6,,27.4,
C0F0D0,2019/8/6 18:00,3171,137,1,11.5,0.96,694.6,-99,0,-99,-99,-99,16.7,,10.1,
C0S730,2019/8/6 18:00,110,25,9,27.9,0.87,988.6,-99,6,-99,-99,-99,29.4,,25.2,
C0T790,2019/8/6 18:00,2830,126,3,12.7,0.99,723.1,-99,0,-99,-99,-99,19.5,,9.9,
C0M830,2019/8/6 18:00,540,0,0,25.6,0.99,942.6,-99,0,-99,-99,-99,29.3,,22.8,
C0K530,2019/8/6 18:00,12,5,5.6,29.7,0.77,998.4,-99,0,11.4,10,,32.1,,27.2,
C0G850,2019/8/6 18:00,62,325,1.4,33,0.67,991.6,-99,0,-99,-99,-99,34.8,,28.9,
C0M780,2019/8/6 18:00,30,144,1.6,28.2,0.89,996.9,-99,2,-99,-99,-99,33,,26.5,
C0V360,2019/8/6 18:00,94,162,0.9,26,0.96,990.3,-99,16,-99,-99,-99,33.9,,24.1,
C0K510,2019/8/6 18:00,10,359,3.5,30.4,0.74,997.9,-99,0,-99,-99,-99,33.7,,26.9,
C0R380,2019/8/6 18:00,2,70,0.7,25.6,-99,1001.5,-99,65,-99,-99,-99,32.5,,25,
C0D650,2019/8/6 18:00,97,55,5.5,31,0.6,989.8,-99,0,14,53,,32.7,,27.8,
C0V630,2019/8/6 18:00,19,354,3,27.9,0.84,1000.5,-99,0.5,-99,-99,-99,32.4,,26.8,
C0U910,2019/8/6 18:00,17,26,1.1,29.9,0.66,1000.8,-99,27,-99,-99,-99,30.5,,25,
C0U600,2019/8/6 18:00,10,55,0.8,29.7,0.74,1001.6,-99,8.5,-99,-99,-99,31.7,,25.9,
C0G820,2019/8/6 18:00,29,6,0.4,31.3,0.76,995,-99,0,-99,-99,-99,33.9,,26.8,
C0R590,2019/8/6 18:00,72,31,1.7,26.3,0.99,993,-99,3,-99,-99,-99,32.7,,25.4,
C0A9E0,2019/8/6 18:00,26,84,1.6,31.1,0.61,999.5,-99,0,-99,-99,-99,33.7,,28.6,
C0R480,2019/8/6 18:00,57,188,1.6,26.2,0.96,994.8,-99,10,-99,-99,-99,33.2,,25.3,
C0X300,2019/8/6 18:00,70,86,0.5,26.3,0.98,992,-99,79.5,-99,-99,-99,32,,24.9,
C0U970,2019/8/6 18:00,7,55,1.7,29.4,0.76,1002.8,-99,5.5,-99,-99,-99,31.7,,26.1,
C0M750,2019/8/6 18:00,10,18,4.3,30.7,0.71,998.7,-99,0,-99,-99,-99,33.3,,27.9,
C0I110,2019/8/6 18:00,161,215,0.4,29,0.99,981.9,-99,1.5,-99,-99,-99,31.7,,26,
C0V370,2019/8/6 18:00,74,98,0.9,26.4,0.98,992.8,-99,0.5,-99,-99,-99,32.6,,24.6,
C0C690,2019/8/6 18:00,242,106,1.8,28.7,0.6,975.2,-99,0,-99,-99,-99,32.4,,26.1,
C0A540,2019/8/6 18:00,401,117,0.9,26.5,0.81,954.9,-99,0,-99,-99,-99,30.6,,23.2,
C0H950,2019/8/6 18:00,192,0,0,29,0.89,979,-99,0,-99,-99,-99,32.2,,25.5,
C0R360,2019/8/6 18:00,20,25,1,28.6,-99,999.3,-99,0,-99,-99,-99,31.9,,24.4,
C0O960,2019/8/6 18:00,112,101,2.6,26.8,0.92,987.9,-99,2.5,-99,-99,-99,31.2,,24.6,
C0AH10,2019/8/6 18:00,30,100,3.1,31,0.63,997.4,-99,0,-99,-99,-99,33.1,,28.6,
C0X210,2019/8/6 18:00,38,148,1.8,26.6,1,994.1,-99,39,-99,-99,-99,32.7,,25.7,
C0D430,2019/8/6 18:00,87,0,0,30.7,0.65,988.6,-99,0,-99,-99,-99,35.5,,26.3,
C0AD30,2019/8/6 18:00,20,76,2.9,31.3,0.59,998,-99,0,-99,-99,-99,33.7,,28.9,
C0R240,2019/8/6 18:00,87,84,0.9,25.4,0.99,991.3,-99,47,-99,-99,-99,33.8,,24.2,
C0AI30,2019/8/6 18:00,26,67,6.8,30.5,0.69,999.5,-99,0,-99,-99,-99,32.4,,28.5,
C0U960,2019/8/6 18:00,1885,19,0.9,14.9,0.91,809.1,-99,1,-99,-99,-99,22.4,,13.8,
C0T9E0,2019/8/6 18:00,415,19,1.3,24.7,0.88,958.2,-99,5,-99,-99,-99,28.5,,23.8,
C0D550,2019/8/6 18:00,1956,0,0,18.4,0.94,804.5,-99,0,-99,-99,-99,23.2,,16.7,
C0C630,2019/8/6 18:00,209,68,3.7,29.5,0.64,978,-99,0,10.9,55,,32.4,,26,
C0E430,2019/8/6 19:00,258,169,1.2,26.6,0.83,974.6,-99,7.5,-99,-99,-99,33.4,,25.7,
C0O990,2019/8/6 19:00,18,178,1.7,26.6,0.99,998.5,-99,3,-99,-99,-99,33.5,,25.3,
CM0010,2019/8/6 19:00,68,9,1,29,-99,995.6,-99,0,-99,-99,-99,32.3,,26.6,
C0K500,2019/8/6 19:00,12,4,3.2,29.9,0.78,998,-99,0,-99,-99,-99,34,,26.9,
C0X260,2019/8/6 19:00,39,201,1.3,27.5,0.95,996.8,-99,19,-99,-99,-99,33.2,,26.3,
C0ACA0,2019/8/6 19:00,25,72,2.9,29.8,0.66,998.1,-99,0,8.2,30,,32.8,,28.1,
C0F930,2019/8/6 19:00,100,359,0.5,30.3,0.87,988.2,-99,0,-99,-99,-99,33.4,,28.3,
C0I010,2019/8/6 19:00,1562,301,0.5,20.2,0.91,841.1,-99,0,-99,-99,-99,25.7,,17.5,
C0R190,2019/8/6 19:00,32,153,0.8,26.6,0.94,997.1,-99,112,-99,-99,-99,33.3,,24.6,
C0E420,2019/8/6 19:00,19,36,3.7,30.9,0.58,995.6,-99,0,-99,-99,-99,34.3,,27.3,
C0W160,2019/8/6 19:00,49,50,12.4,27.5,0.88,993.4,-99,0,-99,-99,-99,28.8,,27.4,
C0I460,2019/8/6 19:00,110,201,2.5,29.9,0.8,987.5,-99,0,-99,-99,-99,33.5,,26.9,
C0A9F0,2019/8/6 19:00,35,92,1.8,29.5,0.76,999,-99,0,7.1,58,,33,,28.1,
C0F9A0,2019/8/6 19:00,425,305,0.4,26.8,0.92,952.9,-99,0,-99,-99,-99,32.1,,24.7,
C0M760,2019/8/6 19:00,40,182,1.3,28,0.99,996.2,-99,0,-99,-99,-99,33.8,,27.1,
C0AI10,2019/8/6 19:00,76,141,2.6,30,0.6,993.7,-99,0,-99,-99,-99,34.6,,26,
C0V530,2019/8/6 19:00,34,225,0.4,25.7,1,997.1,-99,19,-99,-99,-99,32.7,,25.7,
C0R550,2019/8/6 19:00,38,139,2.5,26.4,1,997.7,-99,-99,-99,-99,-99,33,,25.3,
C0F9L0,2019/8/6 19:00,253,47,1.2,30.3,0.65,971.5,-99,0,-99,-99,-99,32.8,,27.7,
C0A950,2019/8/6 19:00,60,95,3.8,28.4,0.84,996.8,-99,5,-99,-99,-99,30,,26.7,
C0R160,2019/8/6 19:00,45,46,0.7,26,0.99,995.6,-99,6.5,-99,-99,-99,33.2,,25,
C0F9S0,2019/8/6 19:00,43,357,2.6,31.6,0.65,994.5,-99,0,-99,-99,-99,33.3,,28.8,
C0M820,2019/8/6 19:00,980,241,0.3,22.9,0.93,896.8,-99,0.5,-99,-99,-99,26.3,,20.6,
C0G870,2019/8/6 19:00,12,7,3.5,30.2,0.78,999,-99,0,10,176,,33.8,,27.5,
C0R530,2019/8/6 19:00,16,121,2.6,25.9,0.99,999.3,-99,123,-99,-99,-99,32,,25.4,
C0O840,2019/8/6 19:00,134,135,0.9,26,1,984.8,-99,28.5,-99,-99,-99,31.6,,25.3,
C0A890,2019/8/6 19:00,40,0,0,27.6,0.9,997.9,-99,5,-99,-99,-99,32.2,,25.9,
C0A660,2019/8/6 19:00,97,0,0.1,27.8,1,991.8,-99,2,-99,-99,-99,31.8,,25.7,
C0T9H0,2019/8/6 19:00,725,8,4.3,21.8,0.99,925,-99,9.5,-99,-99,-99,26.8,,21.8,
C0R270,2019/8/6 19:00,51,163,3,25.5,1,994.2,-99,40,-99,-99,-99,33.1,,24.9,
C0T9I0,2019/8/6 19:00,152,199,0.4,25.3,0.88,987.3,-99,2.5,-99,-99,-99,30.6,,24.6,
C0V760,2019/8/6 19:00,30,65,1.9,27.3,0.93,998.8,-99,4.5,-99,-99,-99,32.9,,26.4,
C0AG90,2019/8/6 19:00,25,75,0.7,31.1,0.63,1000,-99,0,7.7,13,,33.9,,28.9,
C0R570,2019/8/6 19:00,37,39,1.1,26.2,1,996.1,-99,22,-99,-99,-99,33.4,,25.5,
C0O900,2019/8/6 19:00,9,172,3.2,27.1,0.99,1000,-99,6,-99,-99,-99,33.4,,26.1,
C0AD00,2019/8/6 19:00,86,117,1.6,29.3,0.76,993.4,-99,1,-99,-99,-99,31.8,,27.9,
C0V700,2019/8/6 19:00,24,151,2.2,27.7,0.87,997.5,-99,0,-99,-99,-99,32.2,,27.7,
C0W120,2019/8/6 19:00,58,9,8.3,27.2,0.89,994.9,-99,0,-99,-99,-99,29.6,,26.4,
C0V350,2019/8/6 19:00,36,63,0.8,26.9,0.92,998.5,-99,3.5,-99,-99,-99,33.6,,25,
CM0160,2019/8/6 19:00,196,240,0.8,28.2,0.84,983.4,-99,0,-99,-99,-99,34,,25.6,
C0V500,2019/8/6 19:00,6,135,0.8,28.2,0.93,998.8,-99,0,-99,-99,-99,32,,27.5,
C0SA30,2019/8/6 19:00,92,311,1.3,26.5,0.74,992.7,-99,0,-99,-99,-99,30.9,,25.3,
C0U710,2019/8/6 19:00,1942,98,0.7,14.9,0.93,803.4,-99,0.5,-99,-99,-99,20.6,,14.1,
C0Z100,2019/8/6 19:00,36,207,0.5,26.1,0.86,1000.8,-99,0,-99,-99,-99,32.1,,25.8,
C0Z170,2019/8/6 19:00,199,278,1.2,24.6,0.86,982.6,-99,0.5,-99,-99,-99,31.7,,24.6,
C0K430,2019/8/6 19:00,30,350,2,29.6,0.78,997.9,-99,0,7.5,333,,32.7,,26.6,
C0T9M0,2019/8/6 19:00,92,334,2.1,27.2,0.8,993.8,-99,0,-99,-99,-99,32.6,,25.7,
C0AI00,2019/8/6 19:00,188,45,1.3,27.9,0.75,981.5,-99,0,7.1,77,,34.7,,26.6,
C0AC40,2019/8/6 19:00,1079,16,2.9,20.1,0.99,885.5,-99,1.5,11.5,94,,21.9,,19,
C0F9M0,2019/8/6 19:00,230,29,0.9,30.1,0.59,973.9,-99,0,-99,-99,-99,32.6,,27.4,
C0A930,2019/8/6 19:00,216,121,0.7,26.3,1,977.6,-99,0.5,-99,-99,-99,29.1,,24.9,
C0A640,2019/8/6 19:00,241,128,0.3,26.6,0.76,978.2,-99,0,-99,-99,-99,31.6,,24.6,
C0I420,2019/8/6 19:00,305,171,0.3,29.4,0.79,966.3,-99,0,-99,-99,-99,33.5,,25.9,
C0R170,2019/8/6 19:00,26,138,0.9,26.1,1,998.5,-99,3.5,-99,-99,-99,33.8,,25.2,
C0M530,2019/8/6 19:00,1385,0,0,20.9,0.99,860.7,-99,0,-99,-99,-99,23.4,,19.4,
C0H960,2019/8/6 19:00,120,184,3.4,30,0.87,984.9,-99,0,-99,-99,-99,33.9,,27.9,
C0V620,2019/8/6 19:00,18,36,2.4,26.5,0.95,999.4,-99,16,-99,-99,-99,31.1,,26.5,
C0X280,2019/8/6 19:00,22,52,2,30.4,0.73,998.6,-99,0,-99,-99,-99,32.1,,27,
C0AH40,2019/8/6 19:00,426,295,1.2,26.3,0.87,955.6,-99,0,-99,-99,-99,29,,25.7,
C0T9A0,2019/8/6 19:00,498,297,0.3,23,0.99,948.9,-99,2,-99,-99,-99,29.1,,23,
C0K390,2019/8/6 19:00,31,28,1.2,30.5,0.73,996.9,-99,0,-99,-99,-99,33.3,,26.8,
C0I540,2019/8/6 19:00,3344,128,6.4,8.4,0.75,680.1,-99,-99,-99,-99,-99,15.7,,7.5,
C0G890,2019/8/6 19:00,24,9,5.3,30.6,0.81,996.6,-99,0,12.1,353,,32.5,,28.8,
C0G720,2019/8/6 19:00,50,352,1.1,30.5,0.72,994,-99,0,-99,-99,-99,33,,27.1,
C0UA40,2019/8/6 19:00,1121,22,1,19.1,0.98,883.2,-99,6,-99,-99,-99,24.4,,19.1,
C0V400,2019/8/6 19:00,56,30,1.9,26.5,0.96,994.6,-99,28,-99,-99,-99,32.4,,25.6,
C0X130,2019/8/6 19:00,27,181,2.2,27.5,1,997.6,-99,4.5,-99,-99,-99,34.4,,26.4,
C0A520,2019/8/6 19:00,48,62,4,30.6,0.62,996.7,-99,0,9.9,30,,33.6,,28.4,
C0U870,2019/8/6 19:00,474,75,0.4,24,0.91,952.2,-99,6.5,-99,-99,-99,29,,23.7,
